"MUSICAL FIDELITY M6CD";"DSD1792 – SRC4392 – PCM2706";"Philips VAM1202 / Sony KSS-213C"
"MUSICAL FIDELITY Nu-Vista 3D";"PCM1738E – CS8420-CS";"Sony"
"MUSICAL FIDELITY Tri-Vista";"2 x PCM1738E – CS8420-CS";"Philips VAL6011 – SPU3141"
"MUSICAL FIDELITY Tri-Vista 21";"DSD1792 – SM5849BF – CS8420-CS";"It's a DAC"
"MUSICAL FIDELITY TUBALOG";"LC78835 – LC8900K";"It's a DAC"
"MUSICAL FIDELITY V-DAC";"DSD1792A – SRC4392 – PCM2706";"It's a DAC"
"MUSICAL FIDELITY V-DAC II";"DSD1796 – SRC4392 – TAS1020B";"It's a DAC"
"MUSICAL FIDELITY V90-DAC";"PCM1795 – SRC4392 – TAS1020B";"It's a DAC"
"MUSICAL FIDELITY X-24K";"PCM1716E / PCM1728E – CS8414-CS";"It's a DAC"
"MUSICAL FIDELITY X-ACT";"LC78835 – LC8900K";"It's a DAC"
"MUSICAL FIDELITY X-DAC";"PCM69AP – PMD100 – YM3623B";"It's a DAC"
"MUSICAL FIDELITY X-DAC V3";"DSD1792 – SRC4193 – DIR1703E";"It's a DAC"
"MUSICAL FIDELITY X-DAC V8";"DSD1792 – SRC4392 – PCM2706";"It's a DAC"
"MUSICAL FIDELITY X-RAY";"PCM1716";"KSS-240A"
"MUSICAL FIDELITY X-RAY V3";"PCM1732";"VAM1202"
"MUSICAL FIDELITY X-RAY V8";"PCM1738 – SRC4193";"VAM1202"
"MYRYAD CAMEO";"CS4391";"KSS-213B"
"MYRYAD MC100";"CXD2565M / CS4390-KP";"KSS-240A / KSS-213B"
"MYRYAD MCD200";"CS4390-KP";"KSS-213B"
"MYRYAD MCD500";"CS4390-KP";"KSS-240A"
"MYRYAD MCD600";"CS4396-KS";"KSS-213C"
"MYRYAD MXC6000";"CS4396-KS";"KSS-213C"
"MYRYAD MXC7000i";"CS4398";""
"MYRYAD T-10";"CS4327";"KSS-240A"
"MYRYAD T-20";"CS4327";"KSS-240A"
"MYRYAD Z20";"CS4398-CZZ – SRC4382I – CM6631A";"It's a DAC"
"MYRYAD Z110";"CS4391A";"KSS-213B"
"MYRYAD Z112";"CS4392";"VAM1202"
"MYRYAD Z114";"CS4392";"Sanyo SF-HD65"
"MYTEK BROOKLYN DAC";"ESS ES9018K2M Sabre32 + XMOS USB";"It's a DAC"
"MYTEK DIGITAL Stereo96 DAC";"AK4395VF / AK4396VF – AK4114VQ";"It's a DAC"
"MYTEK DIGITAL Stereo192-DSD DAC";"ESS ES9016S Sabre32 – AD1896A + TAS1020B";"It's a DAC"
"MYTEK LIBERTY DAC";"ESS ES9018K2M Sabre32 + XMOS USB";"It's a DAC"
"MYTEK MANHATTAN DAC";"ESS ES9016S Sabre32 – AD1896A + TAS1020B";"It's a DAC"
"MYTEK MANHATTAN II DAC";"ESS ES9038PRO Sabre32";"It's a DAC"
"NAD 501";"SAA7323GP";"CDM-4/19"
"NAD 502";"MN6474AM – CXD1167Q";"KSS-210A"
"NAD 510";"SAA7350GP";"CDM12.1"
"NAD 512";"MN6474 – CXD1167Q";"KSS-150A / KSS-210A"
"NAD 514";"MN6474AM – CXD1167Q";"KSS-210A / KSS-212A"
"NAD 520";"PCM1710U";"Sanyo"
"NAD 522";"PCM1710U";"Sanyo SF-P101"
"NAD 523";"SM5874";"KSS-210"
"NAD 524";"PCM1716E";"Sanyo SF-P101"
"NAD 5000";"MN6471M – YM3412B – CXD1167Q";"D-77 / KSS-150A"
"NAD 5060";"LC7881 – CXD1162";""
"NAD 5100";"1 x PCM56P – YM3404B";"MLP-10"
"NAD 5200";"Toshiba T1587";"Toshiba OPH-32"
"NAD 5220";"TD6720N";"Toshiba TOPH7830 / TOPH7833"
"NAD 5240";"TD6720N";"Toshiba TOPH7830 / TOPH7833"
"NAD 5255";"TD6705AP";"Toshiba OPH-32"
"NAD 5320";"LC7881 – YM3404B";"TAOHS-JP1"
"NAD 5325";"LC7881 – YM3404B";"TAOHS-JP1"
"NAD 5330";"TD6709N";"Toshiba OPH-21 / Sony KSS-121A"
"NAD 5340";"2 x PCM56P-J – YM3414";"DLBA1 / KSS-152A"
"NAD 5355";"TD6705AP";"Toshiba TOPH7810"
"NAD 5420";"MN6471M";"KSS-210A"
"NAD 5425";"MN6471M";"KSS-210A"
"NAD 5440";"MN6471M – YM3412B – CXD1167Q";"D-77 / KSS-150A"
"NAD C515BEE";"CS4392";"KSS-213C"
"NAD C520";"PCM1710U";"Sanyo SF-P101"
"NAD C521";"PCM1710U";"Sanyo SF-P101"
"NAD C521i";"PCM1710U";"KSS-213C"
"NAD C521BEE";"PCM1710U";"KSS-213C / KSS-213CL"
"NAD C525BEE";"PCM1710U";"KSS-213C / KSS-213CL"
"NAD C540";"PCM1716";"Sanyo SF-P101"
"NAD C541";"PCM1732U";"Sanyo SF-P101N"
"NAD C541i";"PCM1732U";"KSS-213C"
"NAD C542";"PCM1732U";"KSS-213C"
"NAD C545BEE";"WM8740";"Sanyo SF-P101N"
"NAD C565BEE";"2 x WM8741 – SRC4392";"Sanyo SF-P101N"
"NAD M5 SACD";"DSD1794";"SACD Sony KHM-313AAA"
"NAD M51 DAC";"ZETEX DDFA ZXCZM800 + XMOS USB";"It's a DAC"
"NAD S500";"CS4390-KP – SAA7372GP";"CDM12.4"
"NAGAOKA NA-7700";"2 x PCM56P-S – SM5804B";"KSS-123A / KSS-152A"
"NAGRA DAC";"AD1853";"It's a DAC"
"NAIM AUDIO CD1";"TDA1541A-S1 (Single / Double Crown)";"CDM-4/27 / CDM-9 Pro"
"NAIM AUDIO CD2";"TDA1541A-S1 (Single / Double Crown)";"CDM-9"
"NAIM AUDIO CD3";"TDA1541A-S1 (Single / Double Crown)";"CDM-9"
"NAIM AUDIO CD3.5";"TDA1305";"CDM12.5 / VAM1205"
"NAIM AUDIO CD5";"TDA1305";"CDM12.5 / VAM1205"
"NAIM AUDIO CD5i";"Philips UDA1330ATS";"VAM1202/12"
"NAIM AUDIO CD5i-2";"WM8706 Wolfson";"VAM1202/12"
"NAIM AUDIO CD5si";"PCM1793";"Sanyo SF-HD"
"NAIM AUDIO CD5X";"2 x PCM1704";"VAM1201 / VAM1202"
"NAIM AUDIO CD5XS";"2 x PCM1704-K – PMD200 + DIT4192I";"VAM1202"
"NAIM AUDIO CD555";"PCM1704 – PMD200";"Philips CD-Pro 2M (VAU1254)"
"NAIM AUDIO CDI";"TDA1541A-S1 (Single / Double Crown)";"CDM-4/27 / CDM-9 Pro"
"NAIM AUDIO CDS";"TDA1541A-S1 (Single / Double Crown)";"CDM-4/25"
"NAIM AUDIO CDS II";"2 x PCM1702U-K";"VAM1205"
"NAIM AUDIO CDS 3";"2 x PCM1704-K";"VAM1250"
"NAIM AUDIO CDX";"2 x PCM1702U-K – PMD100CQ";"CDM12.5 / VAM1205"
"NAIM AUDIO CDX2";"2 x PCM1704-K – PMD200";"VAM1250"
"NAIM AUDIO DAC";"2 x PCM1704-K + SHARC ADSP-21369";"It's a DAC"
"NAIM AUDIO DAC-V1";"PCM1791A + SHARC ADSP-21489";"It's a DAC"
"NAKAMICHI 100dac Mobile";"4 x PCM1700P-N – SM5843AP – YM3623B";"It's a DAC"
"NAKAMICHI 100mb Mobile";"AD1868R – SM5841CS";"Sanyo SF-91"
"NAKAMICHI 1000dac Mobile";"4 x PCM1700P-N – SM5843AP – YM3623B";"It's a DAC"
"NAKAMICHI 1000mb Mobile";"AD1868R-J – SM5841CS";"Sanyo SF-91"
"NAKAMICHI 1000mb/i";"2 x PCM1700P-K – SM5813APT";"KSS-150A / KSS-210A"
"NAKAMICHI 1000p";"2 x TDA1541A-S1 (Single Crown) – SM5803AP";"It's a DAC"
"NAKAMICHI CD PLAYER 1";"2 x PCM1700P-N – SM5813APT";"KSS-150A / KSS-210A"
"NAKAMICHI CD PLAYER 2";"2 x PCM1700P – SM5840CP";"KSS-150A / KSS-210A"
"NAKAMICHI CD PLAYER 3";"1 x PCM1700P – SM5840CP";"KSS-210A"
"NAKAMICHI CD PLAYER 4";"AD1864N – SM5840BP";"KSS-150A / KSS-210A"
"NAKAMICHI CD-4";"AD1865N – SM5840BP";"KSS-210A"
"NAKAMICHI CDC-3A";"TDA1541A – CXD1088";"Pioneer PWY1009 / PWY1010"
"NAKAMICHI CDC-4A";"TDA1541A-S1";"Pioneer PWY1009 / PWY1010"
"NAKAMICHI CDP-2 A/E";"TDA1541A – CXD1088";"KSS-152A"
"NAKAMICHI DA-101mb";"2 x PCM1700P-K – SM5813APT";"It's a DAC"
"NAKAMICHI DA-101p";"2 x TDA1541A-S1 (Single Crown)";"It's a DAC"
"NAKAMICHI DA-102p";"2 x TDA1541A-S1 (Single Crown)";"It's a DAC"
"NAKAMICHI DA-103p";"2 x TDA1541A-S1 (Single Crown)";"It's a DAC"
"NAKAMICHI DA-111p";"2 x TDA1541A-S1 (Single Crown) – SM5803AP";"It's a DAC"
"NAKAMICHI DAC-41 Mobile";"2 x PCM1702U – SM5841CP – YM3623B";"It's a DAC"
"NAKAMICHI DAC-101 Mobile";"2 x TDA1541A-S1 – YM3414 – PD0037";"It's a DAC"
"NAKAMICHI DAC-111 Mobile";"2 x PCM1700P – SM5840HP – YM3623B";"It's a DAC"
"NAKAMICHI DRAGON-CD";"AD1868R-J – SM5841CS";"Sanyo SF-91"
"NAKAMICHI DRAGON-CD Limited";"AD1868R-J – SM5841CS";"Sanyo SF-91"
"NAKAMICHI DRAGON-DAC";"4 x PCM1700P-N – SM5843AP – YM3623B";"It's a DAC"
"NAKAMICHI DRAGON-DAC Limited";"4 x PCM1704-J – DF1704E – LC89055W";"It's a DAC"
"NAKAMICHI DVD-15";"3 x AD1855 – YSS912C-F + PCM1735E";"Panasonic VED0383"
"NAKAMICHI MB-1";"2 x PCM1700P-N – SM5813APT";"KSS-150A / KSS-210A"
"NAKAMICHI MB-1S";"2 x PCM1700P – SM5841CP";"Sanyo SF-91"
"NAKAMICHI MB-2";"2 x PCM1700P – SM5840CP";"KSS-150A / KSS-210A"
"NAKAMICHI MB-2S";"AD1868R-J – SM5841CP";"Sanyo SF-91"
"NAKAMICHI MB-3";"1 x PCM1700P – SM5840CP";"KSS-210A"
"NAKAMICHI MB-3S";"AD1868R – SM5841CP";"Sanyo SF-91"
"NAKAMICHI MB-4";"LC78840";""
"NAKAMICHI MB-4S";"TDA1311A – LC78840M";"Sanyo SF-91"
"NAKAMICHI MB-5";"LC78840";""
"NAKAMICHI MB-10";"AD1855 – YM3436D";"KSS-540A"
"NAKAMICHI OMS-1";"PCM56P – LC7860N";"AT-D16 / D-64 / OC82727A"
"NAKAMICHI OMS-2";"1 x PCM54HP-J – SM5806P";"KSS-123A"
"NAKAMICHI OMS-3";"1 x PCM54HP-J – YM2601";"KSS-121A / KSS-123A"
"NAKAMICHI OMS-4";"2 x PCM54HP-J – NEC µPD6352CA";"KSS-121B / KSS-123A"
"NAKAMICHI OMS-5";"2 x TDA1540D – SAA7030";"HLPL 030020 (CA80255A)"
"NAKAMICHI OMS-5 II";"2 x PCM54HP – SM5804B";"KSS-123A"
"NAKAMICHI OMS-7";"2 x TDA1540D – SAA7030";"HLPL 030020 (CA80255A)"
"NAKAMICHI OMS-7 II";"2 x PCM54HP-K – SM5804B";"KSS-123A"
"NAKAMICHI OMS-20";"TDA1541A – CXD1088";"KSS-152A"
"NAKAMICHI OMS-30";"1 x PCM54HP-J – YM2601";"KSS-121A / KSS-123A"
"NAKAMICHI OMS-40";"2 x PCM54HP-J – NEC µPD6352CA";"KSS-121B / KSS-123A"
"NAKAMICHI OMS-50";"2 x TDA1540D – SAA7030";"HLPL 030020 (CA80255A)"
"NAKAMICHI OMS-50 II";"2 x PCM54HP – SM5804B";"KSS-123A"
"NAKAMICHI OMS-70";"2 x TDA1540D – SAA7030";"HLPL 030020 (CA80255A)"
"NAKAMICHI OMS-70 II";"2 x PCM54HP-K – SM5804B";"KSS-123A"
"NEC CD-10";"2 x TDA1541A-S1 (Single Crown) – YM3414";"KSS-150A"
"NEC CD-410";"PCM54HP – CXD1130Q";"KSS-152A"
"NEC CD-430";"PCM54HP – CXD1130Q";"KSS-150A"
"NEC CD-500";"PCM54HP – CX23035";"KSS-121A / KSS-123A"
"NEC CD-509";"PCM53JP-V – YM2201F-K";"KSS-121A"
"NEC CD-510";"PCM54HP – CXD1130Q";"KSS-152A"
"NEC CD-600";"NEC µPC655CA – NEC µPD6352CA";"KSS-121A / KSS-123A"
"NEC CD-607E";"PCM53JP-V – NEC µPD6351CA";"KSS-121A"
"NEC CD-609";"PCM53JP-V-K – NEC µPD6351CA";"KSS-121A"
"NEC CD-610";"PCM54HP – µPD6350";"KSS-123A"
"NEC CD-620";"TDA1541 – CXD1088";"KSS-150A"
"NEC CD-630";"TDA1541A – YM3414";"KSS-150A"
"NEC CD-650";"2 x PCM56P-J – NEC µPD6352CA";"KSS-123A"
"NEC CD-705";"PCM53JP-V + 4 x NEC µPD7720";"NEC 79710002 (Toshiba OPH-32)"
"NEC CD-710";"PCM56P-J";"KSS-123A / KSS-152A"
"NEC CD-720";"TDA1541 – CXD1088";"KSS-150A"
"NEC CD-730";"2 x TDA1541A – YM3414 + YM3615B";"KSS-150A"
"NEC CD-803";"PCM51JG-V + 4 x NEC µPD7720";"NEC 79710001 (Toshiba OPH-31)"
"NEC CD-810";"2 x PCM56P-J – NEC µPD6352ACA";"KSS-123A"
"NEC CD-816";"2 x TDA1541A-S1 (Single Crown) – YM3414";"KSS-150A"
"NEC CD-830DS";"2 x TDA1541A-S1 (Single Crown)";"Toshiba TOPH7830 / TOPH7833"
"NEC CD-903";"4 x PCM56P-K – NEC µPD6352ACA";"KSS-123A"
"NESCO HCD-50";"CX20152 – CX23035";"KSS-121A / KSS-123A"
"NESCO HCD-50F";"PCM54HP";"Sanyo SF-86"
"NEUKOMM CD16";"AK4393VF";"CDM12.4"
"NEWMOX NCD-220R";"KDA0316N";"KSS-210B"
"NEWTECH TCD350LG-2";"YM3020 – YM3805";"AT-D55"
"NIKKO NCD 100";"TD6705AP";"Toshiba OPH-32"
"Nmode X-CD1";"PCM1792A";""
"Nmode X-DP1";"PCM1792A";"It's a DAC"
"NORDMENDE 989.183H";"LC7881";"KSS-150A / KSS-210A"
"NORDMENDE CP 3000";"1 x PCM56P – CXD1135QZ";"Same as KSS-121A"
"NORDMENDE CP 3002";"TD6720N – CXD1135QZ";"KSS-150A / KSS-210A"
"NORDMENDE CP 7000";"TD6720N – CXD1135QZ";"KSS-150A / KSS-210A"
"NORDMENDE SYSTEM 2000";"Hitachi HA16633P / PCM53JG-V";"Hitachi (DA-1000)"
"NORDMENDE SYSTEM 2003";"PCM53JG-V – TM5001 (HD61902H)";"Hitachi (DA-1000)"
"NORH CD-1";"PCM1728E – CS8414-CS";"Panasonic RAE0113Z"
"NORMA AUDIO REVO CDP-1R";"2 x PCM1704 – DF1706";"Sanyo SF-P101N"
"North Star Design ESSENSIO DAC";"PCM1795 – CS8421CZZ – CS8416-CSZ";"It's a DAC"
"North Star Design EXTREMO DAC";"2 x PCM1792 – SM5849BF – AD1896A";"It's a DAC"
"North Star Design FLUXIO DAC";"2 x PCM1795 – CS8421CZZ – CS8416-CSZ";"It's a DAC"
"North Star Design Model 192 DAC";"CS4396-KS – SM5849AF – CS8420-CS";"It's a DAC"
"North Star Design M192 Transport";"It's a Transport – CS8420 – SM5849BF";"Philips CD-Pro 2 (VAU1254)"
"North Star Design SAPPHIRE CD";"2 x PCM1796 – AD1895A";"Philips VAM1202"
"North Star Design SAPPHIRE SACD";"2 x PCM1792 – AD1896";"SACD Sony KHM-313AAA"
"North Star Design USB DAC32";"2 x PCM1795 – CS8421CZZ – CS8416-CSZ";"It's a DAC"
"OKANO CD 2100R";"KDA0316LN – YM3805";""
"OKANO PRESTIGE CD 7000 RC";"AD1864N – SM5840CP";"Same as KSS-210A"
"OMNITRONIC CDP-450";"2 x PCM1725";"2 x KSS-213"
"ONIX CD-1";"2 x SM5872BS + TC160G11AU";"VAM1201"
"ONIX CD-2";"PCM1738E – CS8420";"CDM12.1"
"ONIX CD-3";"PCM1738E – CS8420";"CDM12.1"
"ONIX CD-5";"PCM1732U / PCM1738E";"CDM12.1"
"ONIX CD10";"PCM1796";"Sanyo SF-HD850"
"ONIX CD-15";"PCM1796";"Sanyo SF-HD850"
"ONIX CD-15A";"PCM1796 – CS8416-CZZ + XMOS USB";"Sanyo SF-HD850"
"ONIX CD25";"PCM1796";""
"ONIX CD33";"1 x TDA1547 (DAC7) – SAA7350";"CDM-9/44"
"ONIX DAC25";"PCM1792 – SRC4192 – CS8416 – PCM2704";"It's a DAC"
"ONIX DAC25A";"PCM1792 – SRC4192 – CS8416 – TE7022L";"It's a DAC"
"ONIX DAC25B";"PCM1792 – SRC4192 – CS8416 + XMOS USB";"It's a DAC"
"ONIX SACD-15A";"PCM1792";"Sanyo SF-HD850"
"ONIX XCD-50";"CS4396-KS – CS8416-CSZ";"Philips CD-Pro 2 (VAU1254)"
"ONIX XCD-50SE";"CS4398 – CS8416-CZZ + XMOS USB";"Philips CD-Pro 2LF (VAU1254)"
"ONIX XCD-88";"PCM1732U";"CDM12.1"
"ONIX XCD-99";"PCM1732U";"CDM12.1"
"ONKYO C-1E Integra";"2 x TDA1547 (DAC7) – SM5843AP";"Sony"
"ONKYO C-1E Ver.2 Integra";"2 x TDA1547 (DAC7) – SM5843AP";"Sony"
"ONKYO C-1VL";"1 x Wolfson WM8740";"Sony KSS-213C"
"ONKYO C-1VL-S";"2 x Wolfson WM8740";"Sony KSS-213CL"
"ONKYO C-100";"1 x PCM56P";"KSS-150A / KSS-210A"
"ONKYO C-200";"2 x PCM56P – SM5807EP";"KSS-152A"
"ONKYO C-300X Integra";"PCM56P";"KSS-123A / KSS-152A"
"ONKYO C-303";"1 x SM5861AP – YM3433B-D";"KSS-210A"
"ONKYO C-500X Integra";"CX20152 – CX23034";"KSS-121A / KSS-123A"
"ONKYO C-501X Integra";"PCM56P – SM5807EP";"TOPH7833 / KSS-152A"
"ONKYO C-501XD Integra";"2 x PCM56P – YM3414";"KSS-152A"
"ONKYO C-700 Integra";"CX20152 – CX23034";"KSS-121B / KSS-123A"
"ONKYO C-701A";"CXD2589Q";"KSS-213C"
"ONKYO C-701X Integra";"PCM56P – CXD1135";"TOPH7833 / KSS-152A"
"ONKYO C-701XD Integra";"ONKYO 8D-3170-1 (2 x TC9219F)";"DLBA2Z001A - Magnetic"
"ONKYO C-701XG Integra";"2 x PCM58P – SM5813AP";"DLBA2Z001A - Magnetic"
"ONKYO C-702";"1 x SM5872CN";"KSS-240A"
"ONKYO C-705 (X)";"TC9268P";"KSS-213C"
"ONKYO C-707CH / CHX";"CS4327-KS";"KSS-213C"
"ONKYO C-709X";"TC9268P";"KSS-213C"
"ONKYO C-710M";"1 x SM5872CN";"KSS-240A"
"ONKYO C-711 (M)";"1 x SM5872CN";"KSS-240A"
"ONKYO C-721";"1 x SM5872CN";"KSS-240A"
"ONKYO C-722M";"1 x SM5872CN / SM5872CS";"KSS-240A / KSS-213C"
"ONKYO C-724";"SM5874AM";"KSS-213C"
"ONKYO C-724X";"TC9268P";"KSS-213C"
"ONKYO C-724AX";"TC9268P";"KSS-213C"
"ONKYO C-725 Integra";"2 x SM5864AP – SM5843AP";"Sanyo SF-P100-S (13 pin)"
"ONKYO C-729 Integra";"2 x SM5864AP – SM5843AP – SM5844AF";"Sanyo SF-P100-S (13 pin)"
"ONKYO C-733";"CS4396-KS";"KSS-213CL"
"ONKYO C-755";"AK4482VT";""
"ONKYO C-773";"WM8716";""
"ONKYO C-777";"WM8740";"KSS-213CL"
"ONKYO C-901FX Integra";"2 x SM5860BF – SM5813AP – SM5827CP";"NEC SPU3011 - Magnetic"
"ONKYO C-901XD Integra";"2 x PCM58P (ONKYO 8S-3380-1) – YM3414";"DLBA2Z001A - Magnetic"
"ONKYO C-2001 Integra";"2 x PCM64P (ONKYO 8C-3169-1)";"Sony BU-1E"
"ONKYO C-7000R";"2 x PCM1792A – TC94A92FG";"DA11VF – Sanyo SF-P101N"
"ONKYO C-7030";"1 x WM8718";"Sanyo SF-P101N"
"ONKYO C-7070";"2 x WM8742";""
"ONKYO C-N7050";"PCM1795 – PCM9211";"Teac CD-5020A – Sanyo SF-P101N"
"ONKYO C-S5VL";"WM8742";"Sanyo SF-HD850"
"ONKYO CDR-205X";"PCM1716E";"Sony KRS-220A"
"ONKYO DAC-1000";"2 x PCM1795";"It's a DAC"
"ONKYO DX-01X";"1 x PCM56P-L";"KSS-210A"
"ONKYO DX-5";"CX890 / CX20017";"Same as Toshiba OPH-31"
"ONKYO DX-7SD";"1 x PCM56P-L";""
"ONKYO DX-9SD";"1 x PCM56P – CXD1130";"KSS-152A"
"ONKYO DX-30";"1 x CX20017";"Toshiba OPH-32 (TAOHS-L)"
"ONKYO DX-55";"YM3020";"MLP-8"
"ONKYO DX-100";"1 x TD6705AP";"Toshiba OPH-32"
"ONKYO DX-130";"YM3020";"MLP-8"
"ONKYO DX-150";"1 x PCM53JP-V – YM2201F-K";"TAOHS-MR"
"ONKYO DX-200 Integra";"1 x CX20152 – CX23034";"KSS-121A / KSS-123A"
"ONKYO DX-220";"1 x PCM56P – YM3815";"KSS-123A"
"ONKYO DX-230";"YM3020";"MLP-8"
"ONKYO DX-300 Integra";"1 x CX20017";"Toshiba OPH-32 (TAOHS-L)"
"ONKYO DX-320 Integra";"CX20152 – CX23034";"KSS-121A / KSS-123A"
"ONKYO DX-330 Integra";"1 x PCM56P – YM3815";"KSS-123A"
"ONKYO DX-530 Integra";"1 x PCM56P – CXD1135Q";"KSS-152A"
"ONKYO DX-700";"1 x MN6472";"KSS-210A"
"ONKYO DX-701";"1 x TC9237BN";"KSS-210A"
"ONKYO DX-702";"1 x MN6472";"KSS-210A"
"ONKYO DX-703";"1 x SM5861AP – YM3433B-D";"KSS-210A"
"ONKYO DX-704";"1 x MN6472";"KSS-210A"
"ONKYO DX-705";"1 x SM5861AP – YM3433";"KSS-210A"
"ONKYO DX-706 Integra";"2 x SM5861AP – SM5813AP";"NEC SPU3011 - Magnetic"
"ONKYO DX-708 Integra";"2 x SM5861AP – SM5813AP";"NEC SPU3011 - Magnetic"
"ONKYO DX-710";"1 x TC9237BN";"KSS-210A"
"ONKYO DX-750";"1 x SM5861AP – SM5843AP";"KSS-240A"
"ONKYO DX-788F Integra";"2 x TDA1547 – SAA7350GP – SM5843AP";"NEC SPU3013 - Magnetic"
"ONKYO DX-1000";"TD6705AP";"Toshiba TOPH7810"
"ONKYO DX-1000R";"YM3020";"MLP-8"
"ONKYO DX-1200";"YM3020 – YM3805";""
"ONKYO DX-1400";"2 x PCM61P – YM3433";"KSS-150A / KSS-210A"
"ONKYO DX-1500";"1 x PCM56P-L – CXD1130Q";"KSS-152A"
"ONKYO DX-1600";"LC7881 – CXD1162";"KSS-150A"
"ONKYO DX-1700";"2 x PCM56P-L – SM5817AP";"KSS-152A"
"ONKYO DX-1800";"2 x AD1860N – YM3433";"KSS-150A / KSS-210A"
"ONKYO DX-2500";"1 x PCM56P-L – CXD1135Q";"KSS-152A"
"ONKYO DX-2700";"2 x PCM56P – SM5817AP";"KSS-152A"
"ONKYO DX-2800";"1 x SM5860BF – YM3433 – SM5827CP";"KSS-210A"
"ONKYO DX-3200 Integra";"CX20152 – CX23034";"KSS-123A"
"ONKYO DX-3500";"2 x PCM56P-L – YM3414";"Toshiba TOPH7833-A"
"ONKYO DX-3700";"2 x AD1860N-J – SM5813AP";"KSS-150A"
"ONKYO DX-3800 Integra";"2 x SM5860BF – SM5813AP – SM5827CP";"NEC SPU3011 - Magnetic"
"ONKYO DX-5500 Integra";"ONKYO 8D-3170-1 (2 x TC9219F)";"DLBA2Z001A - Magnetic"
"ONKYO DX-5700 Integra";"2 x PCM58P – SM5813AP";"DLBA2Z001A - Magnetic"
"ONKYO DX-6420";"YM3020";"MLP-8"
"ONKYO DX-6430";"YM3020";"MLP-8"
"ONKYO DX-6450 Integra";"PCM56P";"KSS-123A / KSS-152A"
"ONKYO DX-6470 Integra";"PCM56P";"KSS-152A"
"ONKYO DX-6520";"1 x PCM56P-L";"KSS-152A"
"ONKYO DX-6530";"1 x PCM56P";"KSS-152A"
"ONKYO DX-6540";"2 x PCM56P";"KSS-152A / TOPH7833"
"ONKYO DX-6550 Integra";"ONKYO 8D-3170-1 (2 x TC9219F)";"DLBA2Z001A - Magnetic"
"ONKYO DX-6570 Integra";"2 x PCM58P (ONKYO 8S-3380-1) – YM3414";"DLBA2Z001A - Magnetic"
"ONKYO DX-6620";"LC7881 – CXD1162";"KSS-150A / KSS-210A"
"ONKYO DX-6630";"2 x PCM56P-L – SM5817AP";"KSS-152A"
"ONKYO DX-6640";"2 x PCM56P – SM5817AP";"KSS-152A"
"ONKYO DX-6650";"2 x AD1860N-J – SM5813AP";"KSS-150A"
"ONKYO DX-6660 Integra";"2 x PCM58P – SM5813AP";"DLBA2Z001A - Magnetic"
"ONKYO DX-6700";"2 x PCM61P – YM3433";"KSS-150A"
"ONKYO DX-6720";"2 x AD1860 – YM3433";"KSS-150A"
"ONKYO DX-6730";"1 x SM5860BF – YM3433 – SM5827CP";"KSS-210A"
"ONKYO DX-6750 Integra";"2 x SM5860BF – SM5813AP – SM5827CP";"NEC SPU3011 - Magnetic"
"ONKYO DX-6770 Integra";"2 x SM5860BF – SM5813AP – SM5827CP";"NEC SPU3011 - Magnetic"
"ONKYO DX-6800 Integra";"2 x SM5860BF – SM5813AP – SM5827CP";"NEC SPU3011 - Magnetic"
"ONKYO DX-6810";"1 x MN6472";"KSS-210A"
"ONKYO DX-6830";"1 x MN6472";"KSS-210A"
"ONKYO DX-6850 Integra";"2 x SM5861AP – SM5813AP";"NEC SPU3011 - Magnetic"
"ONKYO DX-6870 Integra";"2 x SM5861AP – SM5813AP";"NEC SPU3011 - Magnetic"
"ONKYO DX-6890 Integra";"2 x TDA1547 – SAA7350GP – SM5843AP";"NEC SPU3013 - Magnetic"
"ONKYO DX-6900";"1 x TC9237BN";"KSS-210A"
"ONKYO DX-6920";"1 x SM5861AP – YM3433B-D";"KSS-210A"
"ONKYO DX-6930";"1 x SM5861AP – YM3433B-D";"KSS-210A"
"ONKYO DX-6990 Grand Integra";"2 x PCM64P (ONKYO 4P-3202-1)";"Sony BU-1E / KSS-190A"
"ONKYO DX-7011";"1 x TC9237BN";"KSS-210A"
"ONKYO DX-7051";"1 x SM5861AP – SM5843AP";"KSS-240A"
"ONKYO DX-7110";"1 x SM5872CN";"KSS-240A"
"ONKYO DX-7111";"1 x SM5874AM";"KSS-213C"
"ONKYO DX-7210";"1 x SM5872CN";"KSS-240A"
"ONKYO DX-7211";"1 x SM5874AM";"KSS-213C"
"ONKYO DX-7222";"1 x TC9268BP";"KSS-213C"
"ONKYO DX-7310";"1 x SM5872CN";"KSS-240A"
"ONKYO DX-7333";"1 x TC9268P";"KSS-213C"
"ONKYO DX-7355";"1 x WM8716";"KSS-213C"
"ONKYO DX-7500 Integra";"2 x PCM58P (ONKYO 8S-3380-1) – YM3414";"DLBA2Z001A - Magnetic"
"ONKYO DX-7510";"1 x SM5861AP – SM5843AP";"KSS-240A"
"ONKYO DX-7511";"1 x SM5872CN";"KSS-213C"
"ONKYO DX-7555";"1 x WM8740";"KSS-213C / KSS-213CL"
"ONKYO DX-7711 Integra";"2 x SM5864AP – SM5843AP";"Sanyo SF-P100-S (13 pin)"
"ONKYO DX-7911 Integra";"2 x SM5864AP – SM5843AP – SM5844AF";"Sanyo SF-P100-S (13 pin)"
"ONKYO DX-C50";"1 x PCM56P – CXD1130";"KSS-150A / KSS-210A"
